source_id,ra,dec,pmra,pmdec,FeH,e_FeH,Dist,e_Dist
4362388215146106368,262.4893,-5.4248,-1.9893,-1.3687,-1.78,0.46,20.23,1.79
4362450204407775232,263.7829,-5.1470,-1.4773,-1.0591,-1.76,0.44,27.51,2.79
4362725597713246976,263.0186,-4.5926,-1.9172,-0.9525,-2.07,0.41,15.42,1.37
207899438156449152,83.1405,44.8147,0.6273,-1.2574,-2.21,0.45,45.90,3.85
6732395188198363648,283.5972,-35.1072,-2.6099,-1.1154,-1.46,0.41,25.90,2.45
6732446586073004288,283.8430,-34.6313,-2.7007,-1.4139,-1.46,0.44,28.31,2.66
6732487027485295872,284.7067,-34.5011,-3.0877,-1.2219,-1.57,0.50,25.52,2.17
6732534684442495232,284.3939,-34.4118,-2.5478,-1.0029,-1.29,0.57,25.26,2.01
6732557533669546240,284.3749,-34.1150,-2.7391,-0.8827,-1.70,0.46,26.46,2.74
3620775666683296768,207.8495,-5.7231,-1.0943,-0.7989,-2.04,0.51,44.24,4.24
3622520587341215232,195.0664,-11.4906,-0.9242,-1.0721,-1.17,0.42,27.11,2.04
3623282862432958464,199.6326,-10.9775,-0.9975,-1.2075,-1.83,0.51,37.27,3.42
3623327285278562304,200.6953,-10.9314,-0.8450,-0.5399,-1.76,0.45,47.88,4.20
3624287880484180096,198.5184,-10.4383,-1.1534,-1.1546,-1.46,0.42,27.21,2.24
3624739126928213248,198.7767,-9.0892,-1.0821,-0.9792,-1.19,0.69,30.86,2.61
3625339700795337088,199.5319,-7.7951,-1.2271,-1.1850,-1.54,0.51,28.70,2.81
3626052081250854272,195.0210,-10.1996,-1.0000,-1.0083,-1.64,0.38,28.79,2.70
3626198526750381056,195.8056,-9.5471,-0.8104,-1.1233,-2.08,0.44,29.41,2.33
3626341218449030272,194.5235,-9.4940,-1.1833,-1.2125,-1.64,0.44,28.40,2.24
3626876581828134656,191.5663,-9.8349,-0.7976,-0.8808,-1.86,0.44,33.00,2.67
3627431762185377152,193.7128,-8.2474,-1.0262,-0.4400,-1.27,0.58,53.82,5.81
3628066180394932736,196.3123,-7.9047,-0.8465,-0.4897,-1.63,0.46,63.22,6.46
3630014686797627904,202.4799,-8.7666,-1.0398,-0.3947,-1.45,0.54,49.13,4.40
3630456282450527488,202.5206,-7.4135,-1.1136,-0.6437,-2.08,0.46,46.91,4.59
3631036407977411328,201.2791,-8.1864,-1.4314,-0.4248,-2.11,0.44,55.49,5.52
3631445052641811072,200.3063,-6.7833,-1.2252,-0.5364,-1.57,0.70,44.36,5.21
3631757000411146880,203.0035,-6.1802,-1.0282,-0.4283,-1.82,0.44,48.81,4.45
3631904816005570816,201.8095,-6.0879,-0.7304,-0.1462,-1.78,0.51,72.61,7.94
3632377983962330240,205.8103,-5.9990,-1.0727,-0.7830,-1.08,0.46,41.30,3.89
3632602559212008448,205.3431,-5.6095,-1.1177,-0.1542,-2.08,0.44,50.17,4.95
3632833937690690816,206.9593,-5.0655,-0.8640,-0.7264,-1.74,0.52,51.61,5.04
3632877265320239488,207.3955,-5.0844,-0.4174,-0.6366,-2.32,0.48,50.99,5.07
3632977561397170432,207.4893,-4.4404,-0.9056,-0.9618,-1.73,0.63,49.43,5.83
3633222340173009792,206.4576,-4.1904,-0.5576,-0.7876,-1.42,0.52,48.82,5.84
3633388263349371008,203.9452,-5.2174,-0.9232,-0.7113,-1.74,0.42,49.09,4.35
3633527802541787008,204.6890,-4.6609,-1.0855,-0.5555,-1.69,0.41,58.17,6.21
3633571744352059904,203.4461,-5.1236,-1.2489,-0.5370,-1.56,0.39,49.33,5.35
3633688189506260736,202.9818,-4.5181,-0.9098,-0.9442,-1.67,0.44,36.12,3.31
3633980144202303232,205.2287,-3.6924,-1.3180,-0.5952,-1.76,0.40,49.25,4.78
3634049653953721600,206.3320,-3.4204,-0.5998,-0.5210,-1.45,0.43,55.93,6.74
3634283643771313664,205.1586,-3.3091,-0.8895,-0.1899,-2.27,0.51,61.96,5.33
3635458025269465600,201.3193,-3.9933,-1.4304,-0.5312,-1.89,0.42,41.12,3.38
3636689310789489152,202.4424,-4.2957,-1.6576,-0.4071,-1.44,0.42,53.55,5.01
3636844887388937344,203.8082,-3.5772,-1.3272,-0.7087,-1.57,0.42,50.41,5.33
3636936009414975744,203.2170,-3.1176,-1.1595,-1.1306,-2.03,0.39,37.15,3.32
3637059743128090880,202.0042,-3.2269,-0.8496,-0.6791,-2.14,0.51,43.84,3.99
3637122312212065536,202.8131,-3.0355,-0.8716,-1.2614,-2.01,0.53,30.38,2.41
3637346165907514112,203.7702,-2.7079,-1.0227,-0.6528,-1.62,0.46,59.61,5.26
3637675843302003200,203.9662,-1.8440,-0.9133,-0.6065,-1.66,0.38,42.21,4.19
3637951687576726400,201.7938,-2.5752,-1.0794,-0.3369,-1.46,0.46,58.73,4.60
3638044798172697984,201.9687,-2.0204,-0.9952,-0.5238,-1.66,0.36,43.35,3.76
3638289473868965120,200.7870,-1.8212,-1.4398,-0.5233,-1.28,0.47,54.92,4.82
3638356612798153856,202.7601,-2.1442,-0.5193,-0.3871,-1.64,0.40,59.07,5.66
3638392896684217344,203.0560,-1.8115,-0.6240,-0.2997,-1.57,0.46,61.63,6.80
3638617575010724352,202.9956,-0.8070,-0.7921,-0.3750,-1.62,0.44,46.19,4.00
3421754127795922560,78.0683,26.7576,0.1572,-0.8767,-1.37,0.48,30.08,3.11
3422619310304105216,78.5950,29.0130,0.6209,-0.4070,-1.75,0.42,59.83,7.70
3422731765434620672,78.6712,29.8063,0.0966,-0.8896,-1.59,0.44,51.74,5.99
4385415016584586368,251.7383,1.7694,-1.4241,-1.1167,-1.28,0.42,25.08,2.41
4353480010593325440,252.9962,-4.8018,-1.1722,-1.0700,-1.75,0.41,20.57,1.72
4354062472581338496,249.8885,-4.6423,-1.2306,-0.3701,-2.35,0.44,55.20,5.31
4354718846663854976,249.4542,-3.9098,-1.2261,-0.9596,-1.98,0.42,50.97,4.50
4356071623922558208,246.0833,-4.1686,-1.1608,-1.2559,-1.30,0.48,34.14,3.72
4356438658949802624,243.0130,-4.7315,-1.5312,-0.4796,-1.63,0.43,52.95,6.25
4357039885646653568,243.5145,-3.6577,-1.3943,-1.1306,-1.68,0.44,25.61,2.11
4357766692894874752,247.4294,-2.7943,-1.0048,-1.1209,-1.69,0.54,68.56,8.07
46964333510577024,62.2012,18.3276,0.5191,-1.4031,-1.24,0.54,32.40,2.97
47222959261443200,61.4104,18.6638,0.5257,-1.5501,-1.69,0.38,34.87,3.62
47388435761265536,64.4354,17.7560,-0.2124,-1.4137,-1.23,0.54,46.87,6.01
48215921340384256,65.1530,19.4165,-0.1462,-1.1435,-1.58,0.42,39.72,3.63
48332302069352448,66.1844,20.1794,0.2871,-1.2479,-2.16,0.53,57.02,7.74
49164490637385216,66.0296,20.7542,0.1319,-1.2983,-1.40,0.44,45.92,6.14
49283031734836096,63.8912,20.5014,0.4857,-1.7979,-1.86,0.49,24.66,2.28
49401469753003776,64.7755,20.8669,0.4884,-1.1432,-1.71,0.38,46.27,4.32
49774650871303040,59.1387,18.2560,0.2131,-2.0552,-1.83,0.43,41.50,3.71
49926005519622912,57.9616,18.4662,0.5738,-1.4507,-1.53,0.45,36.59,3.02
50185936940085248,60.3537,18.8925,0.1957,-1.4385,-1.57,0.47,41.58,4.10
50275340978905472,61.0733,19.3183,0.5182,-1.3423,-1.95,0.41,39.70,3.44
50774420476167040,57.6833,18.9775,0.0329,-1.9078,-1.64,0.39,25.11,2.17
52904754317499520,63.0641,22.9831,-0.0250,-1.4772,-1.49,0.43,25.64,2.23
53613183403188864,61.9252,23.0989,0.1112,-1.5744,-1.59,0.54,30.17,3.21
54709705733732224,51.6955,16.5325,-0.1433,-1.2697,-1.73,0.94,31.43,3.51
55098623611981056,52.3934,17.8749,0.2707,-1.2144,-1.89,0.47,39.87,3.61
56299805706460416,53.3507,17.0763,0.2309,-1.2308,-0.82,0.54,34.60,3.07
56844510638554752,53.3392,19.1921,-0.2078,-1.3726,-1.76,0.43,41.58,3.98
57104098461656576,55.1963,19.7664,0.1160,-1.1856,-1.44,0.46,39.02,3.70
675563381744088576,123.4121,19.7922,-1.8149,-2.6926,-1.92,0.53,16.74,1.55
680915598189205888,121.6227,24.3684,-1.9257,-2.8960,-1.47,0.49,17.26,1.59
4449926176987913344,240.6275,5.8625,-1.4530,-0.4070,-2.35,0.51,29.27,2.78
6314269569196672384,231.3096,-13.2412,-1.5111,0.0173,-1.35,0.48,52.02,7.04
6314438795204024320,229.9033,-13.1006,-0.8735,-0.9548,-1.38,0.59,54.97,5.90
6314447483921788032,230.0567,-12.9615,-1.0510,-1.1843,-1.82,0.79,24.20,2.60
6314577398093431424,230.7706,-12.4775,-1.2844,-0.0018,-1.49,0.48,63.56,6.43
6314699207661013120,231.4641,-12.6791,-1.0732,-0.3905,-1.54,0.53,50.08,5.49
6314892481189327744,231.2641,-12.5658,-1.0280,-0.1352,-1.17,0.60,54.53,7.71
6314922202363207168,231.2342,-12.2125,-0.8966,-0.3903,-1.67,0.58,45.40,4.59
6314926321236544000,231.6971,-12.3111,-0.7505,-0.3285,-2.29,0.87,56.61,7.53
6315198416004584448,229.0472,-12.8602,-0.7615,-0.2298,-1.63,0.46,47.00,4.89
6315576682367942784,228.6955,-11.6250,-1.0174,-0.4005,-1.71,0.46,45.48,5.54
6315657633907572864,229.5614,-11.3369,-1.4355,-0.7874,-1.40,0.47,52.27,6.24
6316478148756634624,234.5495,-10.9349,-1.2426,-0.3421,-1.53,0.45,51.67,4.91
6316507453316713984,234.4750,-10.6363,-1.4590,-0.6312,-1.87,0.43,47.39,4.95
6316753675201750272,233.4366,-10.3367,-1.1266,-0.3758,-1.67,0.62,48.00,5.72
6316916166704554624,235.0105,-10.2377,-1.6478,-0.6048,-1.72,0.42,54.10,5.72
6316988901970704768,234.7371,-9.8391,-1.2309,-0.1638,-1.86,0.50,60.33,6.88
6317010140583464064,235.4830,-9.9786,-1.3093,-0.0742,-1.50,0.47,53.87,6.71
6317076798481825792,235.2785,-9.7023,-1.1558,-0.6796,-1.91,0.41,47.41,4.33
6317139294544734720,235.5244,-9.1372,-0.6662,-0.3965,-1.74,0.38,49.53,4.86
6317511960268072704,231.8816,-10.0886,-0.7690,-0.8143,-1.09,0.94,49.59,5.41
6317576006820362624,232.9247,-9.9106,-0.8444,-1.1481,-1.01,0.60,65.11,6.90
6317586314741623680,232.5979,-9.8996,-1.1284,-0.8123,-1.91,0.54,47.55,6.10
6317702867270487552,232.5967,-9.1373,-1.4194,-0.6947,-1.81,0.47,40.65,5.19
6318058043885625088,233.0481,-9.2535,-0.5759,-0.6119,-1.96,0.52,57.28,5.86
6318677648752115584,227.7010,-11.0701,-1.5382,-0.1508,-1.61,0.53,49.16,5.37
6318835944066195840,227.1673,-11.2251,-0.7860,-0.4771,-1.09,0.83,56.04,6.10
6318848073054012288,227.3118,-11.0242,-0.9866,-1.0226,-2.22,0.52,57.62,8.23
6319189059096919936,228.8266,-10.3241,-0.7669,-0.8973,-1.47,0.43,34.10,3.05
6319255132874690176,229.8652,-10.1462,-1.1362,-1.2307,-1.80,0.48,40.10,4.78
6319414252822293760,228.3318,-9.9382,-1.1564,-0.7727,-1.77,0.58,49.09,4.76
6319559079120416128,228.9587,-9.2851,-0.7815,-0.7742,-1.48,0.53,54.10,5.52
6319638312676065920,228.7683,-8.8202,-1.3238,0.0441,-1.62,0.48,58.49,6.11
6319723322964904704,227.0623,-10.1913,-0.8869,-0.5096,-2.05,0.78,57.92,7.22
6319950951936504192,227.1212,-9.1572,-1.1416,-0.4520,-1.23,0.46,52.16,5.37
6319994726242275456,226.0740,-9.7782,-1.1185,-0.0913,-1.74,0.45,61.69,6.49
6320071932574926720,225.6940,-9.3061,-1.2024,-0.5652,-1.42,0.74,46.65,5.94
6320331417319543168,227.3577,-8.9303,-1.1666,-0.9889,-1.54,0.48,55.54,6.98
6320445216772992128,228.9027,-8.2116,-1.3321,-0.6277,-1.24,0.52,51.05,5.30
6320515207559901056,228.5620,-7.9394,-1.2297,-0.1013,-1.70,0.51,46.54,4.93
6320655086054688384,227.1625,-7.9727,-0.8138,-0.2036,-1.50,0.44,48.06,5.04
6320694741488149888,227.8101,-7.8919,-0.9206,-0.3230,-1.55,0.47,47.95,5.44
6321129834561235328,230.5458,-8.4316,-0.9112,-0.2638,-1.65,0.46,50.07,4.87
6321340292252909312,230.8053,-7.5501,-0.6598,-0.4648,-1.39,0.45,56.97,6.53
6321541429865241344,233.0784,-7.4214,-0.6573,-0.4118,-1.76,0.56,45.92,4.39
6322381697266886656,229.2104,-6.7344,-1.1048,-0.3867,-0.86,0.75,45.53,5.75
6278441123811751168,219.4029,-23.2125,-0.4679,-0.5043,-1.56,0.73,56.67,6.99
6281174750237621632,223.0536,-19.3853,-1.0592,-0.0959,-1.52,0.56,46.60,4.57
6281497388180448640,220.3804,-19.9590,-1.9307,-0.7669,-2.10,0.46,26.69,2.44
4129937884940000000,250.2837,-20.9131,-1.5271,-0.2195,-1.50,0.55,34.98,3.92
4130080787091571968,251.0629,-20.1980,-1.3756,-0.7264,-1.57,0.42,45.15,3.85
4130100647016394496,249.5106,-21.1458,-1.4776,-1.1452,-2.01,0.49,35.32,3.51
4130250253618175744,250.3814,-20.3385,-2.1831,-1.0123,-1.42,0.43,46.61,4.77
4130315949431658752,249.6973,-20.1083,-1.5444,-0.5090,-1.99,0.68,39.65,5.57
4130355046522532608,250.3248,-19.7673,-1.7073,-1.0132,-1.95,0.49,38.36,3.56
4130362330788414848,250.3936,-19.5540,-1.9984,-0.6098,-1.30,0.57,29.07,2.74
4130441804861166592,251.4063,-20.1636,-1.2787,-0.7370,-1.47,0.45,37.04,3.44
4130475580485922304,251.6619,-19.9020,-1.7583,-0.7309,-1.69,0.47,34.17,2.85
4130539356458251776,252.4561,-19.5181,-2.1745,-0.7308,-1.42,0.52,34.90,3.17
4130586493719381120,252.3842,-19.4855,-1.0603,-0.8114,-2.06,0.47,28.41,2.19
4408693700671964160,244.9344,1.2116,-1.0489,-0.7342,-1.96,0.39,51.91,4.61
4408838393832027520,243.4479,1.2733,-1.2970,-0.8467,-1.69,0.49,26.35,2.06
4408922296012018176,245.0831,1.6605,-0.9514,-0.5999,-1.33,0.39,36.82,3.22
4409068496698166144,239.5868,-1.8833,-0.9674,-0.2903,-1.98,0.41,52.50,6.45
4409119868805473152,238.5322,-1.7185,-1.5175,-0.0566,-1.43,0.43,50.99,5.02
4409358187951064704,238.9001,-1.0632,-1.0929,-0.2631,-1.58,0.47,52.92,5.44
4410124135237650176,240.6938,0.8001,-1.4558,-1.0971,-1.44,0.43,25.60,2.08
4410810501072994432,238.7411,0.6771,-1.1225,-0.9300,-2.63,0.51,42.80,3.80
4410894648072138240,239.9427,1.0440,-1.2292,-1.0978,-1.72,0.43,29.66,2.48
4411059128140868864,238.8545,1.3589,-0.9943,-0.7401,-1.74,0.49,47.31,4.43
4413116799730494336,242.8225,3.2519,-1.7640,-0.9850,-2.45,0.43,26.50,2.13
4413181808355600512,242.1029,3.4612,-1.6781,-0.9116,-1.91,0.40,23.40,2.06
4413210322639964672,242.1849,3.8250,-0.7871,-0.9631,-2.12,0.45,35.47,2.90
4413807391812930304,231.3267,-3.0780,-1.7702,-0.5077,-2.18,0.41,64.66,7.36
4414092612002004608,232.0088,-3.4639,-1.1057,-0.2032,-2.77,0.48,53.14,5.30
4414956729357205504,228.4151,-2.6585,-1.0119,-0.5745,-1.22,0.62,60.35,7.70
4415234729704769024,230.4905,-2.1760,-1.4467,-0.8389,-1.73,0.43,43.43,4.60
4415371928140165120,231.3747,-1.4851,-1.1899,-0.5494,-2.30,0.51,46.19,4.99
4415845645853594112,233.7195,-1.6714,-1.1343,-0.2211,-0.80,0.74,48.74,5.55
6041763313130868992,242.9439,-28.6604,-2.0605,-0.8045,-1.88,0.49,41.33,3.39
6042134565809330304,241.8289,-27.5143,-1.7847,-0.5548,-1.81,0.41,40.56,3.59
6619883292902828160,332.6989,-26.2695,-2.4615,-3.0490,-1.83,0.58,22.10,1.81
6621003214215594624,339.5480,-27.6899,-2.1060,-3.2489,-1.55,0.42,25.42,2.11
6621189134759313280,338.3695,-27.3900,-1.9556,-2.9494,-1.50,0.54,23.12,2.36
6622008511440560512,337.5421,-26.8183,-1.9929,-2.6980,-2.09,0.46,23.12,2.53
6622824319003618816,341.0445,-25.3307,-1.7635,-3.0121,-1.71,0.47,24.34,1.88
6623414477574435968,341.0158,-24.9060,-2.0658,-2.8841,-1.49,0.58,20.97,1.84
6623969082407030656,338.0586,-25.0301,-1.9412,-3.3575,-0.89,0.64,18.60,1.89
6624472791876224768,340.8078,-23.1431,-2.1380,-3.0866,-1.74,0.45,20.04,1.91
6625367175865629824,336.2503,-25.7314,-2.4260,-3.0606,-1.65,0.41,22.64,1.85
6625712285078529408,335.1504,-24.8216,-2.5434,-3.0636,-1.48,0.58,22.05,2.09
6626422329071881216,333.1079,-24.1158,-2.6631,-3.3737,-1.38,0.46,19.95,1.80
6627140859920522496,336.8882,-23.9652,-2.5187,-3.0715,-2.25,0.47,19.15,1.71
6627212293816571264,338.0263,-23.5650,-2.2078,-3.1208,-1.04,0.48,23.32,2.22
6628010612272849664,338.3494,-21.7209,-2.6011,-3.3230,-1.20,0.68,15.60,1.66
6628591016973313024,335.3189,-21.5596,-2.4665,-3.1451,-1.71,0.43,19.74,2.04
6763538717618735360,286.5036,-26.9605,-2.7940,-1.8458,-1.43,0.46,24.01,2.28
6763288613092737792,285.4600,-28.3744,-2.6515,-1.1076,-1.35,0.65,27.47,2.32
6763292354004699136,285.7579,-28.3133,-2.3884,-1.2020,-1.51,0.57,26.64,2.60
6763294110650798336,285.5988,-28.3351,-2.9744,-1.0329,-1.78,0.42,25.20,2.34
6763307231773279872,285.4631,-28.2622,-2.7200,-1.3244,-1.42,0.40,26.31,2.45
6763316130943738112,285.8353,-28.2452,-2.7879,-1.6950,-1.08,0.51,28.13,2.50
6763347952362205312,285.7011,-27.7948,-2.4631,-1.3615,-0.55,0.56,25.77,2.16
6763361451434003328,285.2589,-28.0089,-2.6582,-1.5207,-1.56,0.40,25.76,3.02
6763383750903196800,285.0359,-27.7407,-2.6473,-1.4943,-1.98,0.63,28.61,2.87
6763393032340368384,285.4872,-27.7561,-3.0450,-1.8056,-0.90,0.48,27.78,2.23
6763404160600070400,285.2733,-27.7521,-2.5862,-1.3868,-1.43,0.55,27.08,2.91
6763411994608511616,285.2552,-27.5195,-2.6042,-1.2819,-1.99,0.64,28.31,2.31
6763422955367921664,286.1063,-27.8570,-2.6591,-1.4787,-1.43,0.47,26.07,2.82
6763426636159465984,286.1348,-27.7813,-2.6764,-1.5487,-1.22,0.60,27.94,2.29
6763451027269159552,286.3068,-27.4365,-2.7592,-1.9239,-1.39,0.46,25.89,2.09
6763478381926477312,286.4171,-27.2481,-2.3523,-1.5421,-1.98,0.60,27.58,2.35
6763478927375326464,286.2357,-27.3377,-2.5149,-1.5218,-1.34,0.49,26.09,2.31
6763509644982875008,285.6547,-27.4036,-3.0046,-1.3733,-1.78,0.61,26.63,2.47
6763579910650897792,284.5889,-27.7595,-2.7090,-1.4199,-2.15,0.56,27.29,2.45
6763584347362770432,284.5233,-27.6644,-2.7489,-1.1374,-1.76,0.45,26.32,2.09
6763597026106300288,284.7978,-27.3290,-2.5453,-1.5535,-1.81,0.79,25.28,2.40
6763598396190995328,285.1721,-27.5126,-3.0159,-1.4917,-1.73,0.68,23.36,2.51
6763601286714533248,285.2123,-27.4207,-2.7833,-1.7980,-1.84,0.40,28.57,3.38
6763612621124151680,285.1803,-27.2237,-2.7899,-1.6333,-1.85,0.93,28.00,3.02
6763689763028167936,284.4995,-27.0219,-2.8644,-1.5681,-1.27,0.55,26.40,2.27
6021193683957733504,250.1963,-33.8327,-1.4459,-1.1730,-1.54,0.49,35.74,3.80
3250866488715272064,54.0245,-2.1911,-0.1473,-2.4479,-1.49,0.41,25.31,2.02
3250976577317251200,54.6676,-1.8083,0.2694,-1.8751,-1.91,0.40,34.51,3.14
3253600939774121088,61.0937,-1.3365,-0.0084,-1.9838,-1.76,0.43,31.87,2.57
3255582912562429696,65.0065,0.5379,0.3395,-1.7406,-2.25,0.46,31.03,2.69
3255821261770600960,63.9943,0.6289,-0.2182,-1.3692,-1.44,0.48,42.73,3.63
3257491252431473536,58.5021,0.3528,0.1399,-2.1075,-1.90,0.40,27.95,2.40
3257519216961560704,57.1289,-0.3891,0.3033,-1.4374,-1.27,0.45,40.53,3.26
3257577048698113792,57.1566,0.1347,-0.0126,-2.3510,-1.42,0.45,29.59,2.44
3257746854525729664,57.1253,0.6784,-0.0236,-1.7953,-1.48,0.42,36.08,2.92
3260381451887464704,61.4668,3.6238,0.4110,-1.9125,-0.79,0.40,27.77,2.90
3261717255435981184,51.9779,-1.5185,0.1900,-2.3546,-1.36,0.74,27.37,2.84
3263619651070045184,55.6666,-0.0028,0.2416,-2.0833,-1.56,0.43,29.94,2.39
3263927346823077376,54.6500,0.5904,0.3205,-1.9463,-1.54,0.41,26.05,2.50
3264462667251146112,52.2958,0.6039,0.2635,-1.8975,-1.46,0.72,29.55,3.62
3264817912586244864,54.0105,1.5614,-0.2273,-2.0187,-1.47,0.40,26.12,2.82
3265197484616080896,47.6009,-1.6724,0.0798,-2.1863,-1.49,0.53,27.69,2.97
3265696078778979840,48.9078,-0.8950,-0.1253,-2.2109,-1.93,0.41,24.20,3.60
3265876879722631680,50.2888,0.1183,-0.1405,-2.2609,-1.20,0.43,21.60,2.20
3268306078865321344,51.0105,2.5245,0.2297,-1.5486,-1.86,0.48,34.64,2.88
3269766436465193344,57.1514,0.8930,0.0113,-2.1971,-1.48,0.41,31.74,2.54
3270210845321320704,57.6060,1.7336,-0.0405,-2.1832,-1.41,0.55,28.34,2.26
3271416013145058688,56.2584,3.2308,0.1330,-1.8031,-1.84,0.45,30.67,3.39
3271426561584726912,56.0509,3.2079,0.2480,-1.6841,-1.81,0.37,26.77,2.29
3272364582441705728,58.6884,4.0658,-0.0007,-1.7419,-1.60,0.43,37.00,4.16
3272896093234782336,61.0213,5.3409,-0.2151,-1.6829,-2.00,0.50,29.96,2.68
4366561583325987712,258.3705,-3.7444,-1.9803,-1.1079,-0.61,0.49,18.08,1.63
4366649479834836736,257.8098,-3.3007,-1.4889,-1.4531,-1.45,0.38,21.18,1.76
3813206105807712384,172.7236,4.9224,-1.0052,-0.7730,-1.19,0.54,36.82,3.91
3813307986727460352,172.7620,5.1712,-1.3641,-0.8524,-1.36,0.55,36.99,3.70
3817805779558946816,170.0908,7.4357,-1.4245,-1.1787,-1.13,0.60,35.74,3.55
6756363132935636480,287.6628,-32.4557,-2.3431,-1.3282,-1.80,0.78,30.60,3.16
4071371951424214016,281.4931,-28.9593,-2.6814,-1.3237,-1.61,0.47,28.54,2.39
4071417551076387712,281.7427,-28.9728,-2.8796,-1.4314,-1.81,0.60,25.43,2.29
4071465001883462528,282.2866,-28.3285,-2.5749,-1.3206,-1.61,0.44,28.30,2.35
4071556914179374336,280.4016,-28.9552,-3.1032,-1.5983,-1.36,0.69,27.66,2.46
4071559211980761216,280.2985,-28.9508,-2.5868,-1.2702,-1.71,0.39,26.22,2.67
6025553522451025408,246.5793,-31.8638,-1.6557,-1.3527,-1.72,0.46,18.63,1.64
6295722766540969984,208.8747,-15.5144,-1.0755,-1.1595,-1.64,0.52,28.85,2.57
6298039403180852096,213.3589,-15.9216,-1.2256,-1.0730,-1.21,0.51,27.62,2.51
6298103557108044160,212.7565,-15.5196,-1.0869,-0.6829,-2.25,0.70,57.07,7.21
6301253761000787456,213.1830,-14.7648,-1.0368,-0.8684,-1.42,0.68,62.76,7.24
6303833593237163008,215.2637,-11.3538,-0.8856,-0.7126,-1.28,0.53,54.62,5.47
6303878050443074560,214.8196,-11.1472,-1.5675,-0.4120,-1.66,0.48,55.60,6.10
6304468286323262592,212.3882,-11.0709,-0.6371,-0.8181,-1.35,0.64,47.26,6.11
6304502057651364992,213.5571,-11.6336,-1.5219,-0.8871,-1.14,0.50,39.50,3.46
5171688834009698176,37.9742,-11.7710,-0.3843,-2.4188,-1.58,0.45,23.60,1.96
5173509045445376000,43.5325,-8.4782,-0.1093,-2.2211,-1.08,0.62,29.84,3.39
5173581888090739072,40.3507,-10.4263,-0.3600,-2.6384,-1.48,0.55,25.60,1.98
5174714419427063168,36.1394,-11.4774,-0.1525,-2.9083,-1.99,0.50,23.44,1.97
5175082167411352064,36.2721,-10.4622,-0.1936,-2.2826,-1.97,0.44,29.30,2.80
5176126978335899136,34.1696,-9.6505,-0.2299,-2.5654,-1.12,0.44,25.77,2.10
5176609182904114560,36.0035,-8.8472,-0.1896,-2.5004,-2.13,0.41,25.62,2.51
5176633685692738560,35.9087,-8.5889,-0.4265,-2.6548,-1.50,0.55,25.82,2.25
5179730116594929536,46.3593,-8.0232,0.1415,-2.1522,0.10,1.00,24.29,2.46
5185161875834894720,39.9268,-4.6448,-0.2400,-2.8861,-1.77,0.91,24.38,2.19
5187482184673160960,44.0166,-1.9177,0.1375,-2.2191,-1.88,0.47,29.68,2.95
5187517781360291200,43.3221,-1.8847,-0.0103,-2.5203,-1.58,0.41,24.32,2.10
5187948480681001984,44.2429,-1.1551,-0.2557,-2.3594,-1.58,0.43,23.44,2.50
4358404413936454272,246.6441,-3.0068,-1.0344,-1.3301,-1.47,0.40,25.80,2.22
4359134008620099456,247.7997,-1.4205,-1.6103,-1.0888,-1.48,0.42,21.72,1.75
4359473100581531904,247.2468,-0.2648,-1.0989,-1.3111,-0.91,0.48,23.00,2.20
6236995277821913088,238.8404,-24.1756,-2.0171,-0.6627,-2.15,0.45,40.19,3.11
6237019978175183872,238.7784,-23.8990,-1.1790,-0.7378,-1.99,0.46,54.91,5.81
6237109416573980032,240.2846,-23.3299,-1.4611,-0.3653,-1.81,0.44,51.33,4.80
6237640446328865536,234.2616,-26.2657,-0.8364,-0.6262,-0.61,0.43,29.53,3.16
6237819975961697536,232.9329,-26.0555,-1.2074,-1.0704,-1.04,0.62,30.56,2.93
6238539675041948288,235.2289,-23.7191,-1.1815,-0.2501,-1.68,0.44,43.98,4.96
6238838055009957888,232.5844,-24.5812,-1.6408,-0.7646,-2.02,0.89,61.42,6.52
6239279612007795456,233.0627,-23.7019,-0.9229,-0.9607,-1.52,0.53,34.95,3.64
6239361113307048704,234.6710,-23.3460,-1.3300,-0.6657,-1.68,0.46,44.15,4.73
6239734122626717952,233.3335,-22.1930,-1.5586,-0.0937,-2.03,0.41,45.54,4.51
6239989346762631040,236.7921,-23.1652,-1.2955,-0.2044,-1.31,0.55,49.60,4.80
6761063403412577536,282.5851,-30.7678,-2.7115,-1.1027,-1.40,0.73,26.45,2.53
6761106872787184000,282.3554,-30.7681,-2.6278,-1.4814,-1.51,0.41,25.49,2.46
6761165078195430784,282.7100,-30.1351,-3.0519,-1.4632,-1.45,0.61,27.00,2.57
6761167066744071680,282.5877,-30.1328,-2.7995,-1.5006,-1.81,0.37,25.39,2.36
6761202702112736768,283.3646,-30.1482,-2.8519,-1.0959,-1.52,0.43,23.77,2.28
